nom,station_id,date,annee,mois,lat,lon,altitude,alt_mnt,delta_alt,is_nivose,ERA5_sde_cm,mois_sin,mois_cos,OBS_sde_cm_moy,n_jours,pred_cv_strat,fold
ARQUES,11015001,2012-08-15,2012,8,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,0
ARQUES,11015001,2012-09-15,2012,9,42.94,2.375,350,447,-97,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,0
ARQUES,11015001,2012-10-15,2012,10,42.94,2.375,350,447,-97,False,0.11970766,-0.8660254037844386,0.5000000000000001,0.0,31,0.0024207354985004755,0
ARQUES,11015001,2012-11-15,2012,11,42.94,2.375,350,447,-97,False,0.12044271,-0.5000000000000004,0.8660254037844384,0.0,30,0.0022594451759198305,0
ARQUES,11015001,2012-12-15,2012,12,42.94,2.375,350,447,-97,False,0.11340726,-2.4492935982947064e-16,1.0,0.0,31,0.007863654318032199,0
ARQUES,11015001,2013-01-15,2013,1,42.94,2.375,350,447,-97,False,1.9405242,0.49999999999999994,0.8660254037844387,0.0,31,0.0814123085447255,0
ARQUES,11015001,2013-02-15,2013,2,42.94,2.375,350,447,-97,False,1.7926897,0.8660254037844386,0.5000000000000001,0.2857142857142857,28,0.206622512544908,0
ARQUES,11015001,2013-03-15,2013,3,42.94,2.375,350,447,-97,False,0.5481351,1.0,6.123233995736766e-17,0.0,31,0.09632862349889897,0
ARQUES,11015001,2013-04-15,2013,4,42.94,2.375,350,447,-97,False,0.091145836,0.8660254037844387,-0.4999999999999998,0.0,30,0.002453281082716567,0
ARQUES,11015001,2013-05-15,2013,5,42.94,2.375,350,447,-97,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,0
ARQUES,11015001,2013-06-15,2013,6,42.94,2.375,350,447,-97,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,0
ARQUES,11015001,2013-07-15,2013,7,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,0
ARQUES,11015001,2013-08-15,2013,8,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,0
ARQUES,11015001,2013-09-15,2013,9,42.94,2.375,350,447,-97,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,0
ARQUES,11015001,2013-10-15,2013,10,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,0
ARQUES,11015001,2013-11-15,2013,11,42.94,2.375,350,447,-97,False,0.79752606,-0.5000000000000004,0.8660254037844384,0.16666666666666666,30,0.04878565494888194,0
ARQUES,11015001,2013-12-15,2013,12,42.94,2.375,350,447,-97,False,0.16696069,-2.4492935982947064e-16,1.0,0.0,31,0.010468581760661254,0
ARQUES,11015001,2014-01-15,2014,1,42.94,2.375,350,447,-97,False,0.091355845,0.49999999999999994,0.8660254037844387,0.0,31,0.001568104431410883,0
ARQUES,11015001,2014-02-15,2014,2,42.94,2.375,350,447,-97,False,0.13602121,0.8660254037844386,0.5000000000000001,0.0,28,0.008407493965328064,0
ARQUES,11015001,2014-03-15,2014,3,42.94,2.375,350,447,-97,False,0.012600807,1.0,6.123233995736766e-17,0.0,31,0.003998655913978494,0
ARQUES,11015001,2014-04-15,2014,4,42.94,2.375,350,447,-97,False,-7.345365e-22,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,0
ARQUES,11015001,2014-05-15,2014,5,42.94,2.375,350,447,-97,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,0
ARQUES,11015001,2014-06-15,2014,6,42.94,2.375,350,447,-97,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,0
ARQUES,11015001,2014-07-15,2014,7,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,0
ARQUES,11015001,2014-08-15,2014,8,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,0
ARQUES,11015001,2014-09-15,2014,9,42.94,2.375,350,447,-97,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,0
ARQUES,11015001,2014-10-15,2014,10,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,0
ARQUES,11015001,2014-11-15,2014,11,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,0
ARQUES,11015001,2014-12-15,2014,12,42.94,2.375,350,447,-97,False,0.5166331,-2.4492935982947064e-16,1.0,0.0,31,0.03950962845177845,0
ARQUES,11015001,2015-01-15,2015,1,42.94,2.375,350,447,-97,False,0.4189768,0.49999999999999994,0.8660254037844387,0.0,31,0.017676964831167916,0
ARQUES,11015001,2015-02-15,2015,2,42.94,2.375,350,447,-97,False,2.6506696,0.8660254037844386,0.5000000000000001,0.07142857142857142,28,0.13270229229251954,0
ARQUES,11015001,2015-03-15,2015,3,42.94,2.375,350,447,-97,False,0.091355845,1.0,6.123233995736766e-17,0.0,31,0.013629785178978724,0
ARQUES,11015001,2015-04-15,2015,4,42.94,2.375,350,447,-97,False,-7.345365e-22,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,0
ARQUES,11015001,2015-05-15,2015,5,42.94,2.375,350,447,-97,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,0
ARQUES,11015001,2015-06-15,2015,6,42.94,2.375,350,447,-97,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,0
ARQUES,11015001,2015-07-15,2015,7,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,0
ARQUES,11015001,2015-08-15,2015,8,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,0
ARQUES,11015001,2015-09-15,2015,9,42.94,2.375,350,447,-97,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,0
ARQUES,11015001,2015-10-15,2015,10,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,0
ARQUES,11015001,2015-11-15,2015,11,42.94,2.375,350,447,-97,False,0.0065104165,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,0
ARQUES,11015001,2015-12-15,2015,12,42.94,2.375,350,447,-97,False,-7.345365e-22,-2.4492935982947064e-16,1.0,0.0,31,0.00025892857142857146,0
ARQUES,11015001,2016-01-15,2016,1,42.94,2.375,350,447,-97,False,0.24886593,0.49999999999999994,0.8660254037844387,0.0,31,0.015058897341843673,0
ARQUES,11015001,2016-02-15,2016,2,42.94,2.375,350,447,-97,False,0.1245959,0.8660254037844386,0.5000000000000001,0.0,29,0.002827505303196547,0
ARQUES,11015001,2016-03-15,2016,3,42.94,2.375,350,447,-97,False,0.12600806,1.0,6.123233995736766e-17,0.0,31,0.023021478361628128,0
ARQUES,11015001,2016-04-15,2016,4,42.94,2.375,350,447,-97,False,-7.345365e-22,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,0
ARQUES,11015001,2016-05-15,2016,5,42.94,2.375,350,447,-97,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,0
ARQUES,11015001,2016-06-15,2016,6,42.94,2.375,350,447,-97,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,0
ARQUES,11015001,2016-07-15,2016,7,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,0
ARQUES,11015001,2016-08-15,2016,8,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,0
ARQUES,11015001,2016-09-15,2016,9,42.94,2.375,350,447,-97,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,0
ARQUES,11015001,2016-10-15,2016,10,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,0
ARQUES,11015001,2016-11-15,2016,11,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,0
ARQUES,11015001,2016-12-15,2016,12,42.94,2.375,350,447,-97,False,-7.345365e-22,-2.4492935982947064e-16,1.0,0.0,31,0.00025892857142857146,0
ARQUES,11015001,2017-01-15,2017,1,42.94,2.375,350,447,-97,False,1.3167843,0.49999999999999994,0.8660254037844387,0.0,31,0.07376215346353597,0
ARQUES,11015001,2017-02-15,2017,2,42.94,2.375,350,447,-97,False,0.09416853,0.8660254037844386,0.5000000000000001,0.0,28,0.0020097326956197924,0
ARQUES,11015001,2017-03-15,2017,3,42.94,2.375,350,447,-97,False,0.22681452,1.0,6.123233995736766e-17,0.7419354838709677,31,0.062242659996578055,0
ARQUES,11015001,2017-04-15,2017,4,42.94,2.375,350,447,-97,False,0.0032552083,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,0
ARQUES,11015001,2017-05-15,2017,5,42.94,2.375,350,447,-97,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,0
ARQUES,11015001,2017-06-15,2017,6,42.94,2.375,350,447,-97,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,0
ARQUES,11015001,2017-07-15,2017,7,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,0
ARQUES,11015001,2017-08-15,2017,8,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,0
ARQUES,11015001,2017-09-15,2017,9,42.94,2.375,350,447,-97,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,0
ARQUES,11015001,2017-10-15,2017,10,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,0
ARQUES,11015001,2017-11-15,2017,11,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,0
ARQUES,11015001,2017-12-15,2017,12,42.94,2.375,350,447,-97,False,0.6394909,-2.4492935982947064e-16,1.0,0.25806451612903225,31,0.050591684248445734,0
ARQUES,11015001,2018-01-15,2018,1,42.94,2.375,350,447,-97,False,-7.345365e-22,0.49999999999999994,0.8660254037844387,0.0,31,0.0,0
ARQUES,11015001,2018-02-15,2018,2,42.94,2.375,350,447,-97,False,1.3497488,0.8660254037844386,0.5000000000000001,0.0,28,0.09227894439359659,0
ARQUES,11015001,2018-03-15,2018,3,42.94,2.375,350,447,-97,False,0.7907006,1.0,6.123233995736766e-17,0.6451612903225806,31,0.09795363110983547,0
ARQUES,11015001,2018-04-15,2018,4,42.94,2.375,350,447,-97,False,0.0032552083,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,0
ARQUES,11015001,2018-05-15,2018,5,42.94,2.375,350,447,-97,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,0
ARQUES,11015001,2018-06-15,2018,6,42.94,2.375,350,447,-97,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,0
ARQUES,11015001,2018-07-15,2018,7,42.94,2.375,350,447,-97,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,0
BELCAIRE,11028001,2013-02-15,2013,2,42.8,1.968,980,1214,-234,False,31.762695,0.8660254037844386,0.5000000000000001,13.714285714285714,28,11.645726895285737,0
BELCAIRE,11028001,2015-10-15,2015,10,42.8,1.968,980,1214,-234,False,0.0031502016,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,0
BELCAIRE,11028001,2015-11-15,2015,11,42.8,1.968,980,1214,-234,False,1.3411459,-0.5000000000000004,0.8660254037844384,0.3,30,0.299558531576921,0
BELCAIRE,11028001,2016-01-15,2016,1,42.8,1.968,980,1214,-234,False,2.0539315,0.49999999999999994,0.8660254037844387,1.2,25,0.23891058048438424,0
BELCAIRE,11028001,2016-02-15,2016,2,42.8,1.968,980,1214,-234,False,3.471848,0.8660254037844386,0.5000000000000001,2.413793103448276,29,0.37150731142825544,0
BELCAIRE,11028001,2016-05-15,2016,5,42.8,1.968,980,1214,-234,False,0.10710686,0.49999999999999994,-0.8660254037844387,0.0,23,0.0003481822836661547,0
BELCAIRE,11028001,2016-06-15,2016,6,42.8,1.968,980,1214,-234,False,0.0032552083,1.2246467991473532e-16,-1.0,0.0,30,0.0,0
BELCAIRE,11028001,2016-07-15,2016,7,42.8,1.968,980,1214,-234,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,0
BELCAIRE,11028001,2016-08-15,2016,8,42.8,1.968,980,1214,-234,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,0
BELCAIRE,11028001,2016-09-15,2016,9,42.8,1.968,980,1214,-234,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,23,0.0,0
BELCAIRE,11028001,2016-10-15,2016,10,42.8,1.968,980,1214,-234,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,0
BELCAIRE,11028001,2016-11-15,2016,11,42.8,1.968,980,1214,-234,False,0.40039062,-0.5000000000000004,0.8660254037844384,0.0,30,0.0221794150272102,0
BELCAIRE,11028001,2017-02-15,2017,2,42.8,1.968,980,1214,-234,False,9.838867,0.8660254037844386,0.5000000000000001,0.5357142857142857,28,1.990108751468537,0
BELCAIRE,11028001,2017-11-15,2017,11,42.8,1.968,980,1214,-234,False,1.4192709,-0.5000000000000004,0.8660254037844384,0.4444444444444444,27,0.281623065456843,0
BELCAIRE,11028001,2017-12-15,2017,12,42.8,1.968,980,1214,-234,False,6.2436996,-2.4492935982947064e-16,1.0,5.793103448275862,29,1.4512024661563192,0
BELCAIRE,11028001,2018-02-15,2018,2,42.8,1.968,980,1214,-234,False,15.506417,0.8660254037844386,0.5000000000000001,3.75,20,2.9502985559897206,0
JOUCOU,11177001,2012-08-15,2012,8,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,3
JOUCOU,11177001,2012-09-15,2012,9,42.8,2.086,600,914,-314,False,0.0032552083,-1.0,-1.8369701987210297e-16,0.0,30,0.0,3
JOUCOU,11177001,2012-10-15,2012,10,42.8,2.086,600,914,-314,False,0.3843246,-0.8660254037844386,0.5000000000000001,0.0,31,0.04530281088859966,3
JOUCOU,11177001,2012-11-15,2012,11,42.8,2.086,600,914,-314,False,1.1458334,-0.5000000000000004,0.8660254037844384,0.0,30,0.09534454000249327,3
JOUCOU,11177001,2012-12-15,2012,12,42.8,2.086,600,914,-314,False,3.4494708,-2.4492935982947064e-16,1.0,0.0,31,0.7516670189856322,3
JOUCOU,11177001,2013-01-15,2013,1,42.8,2.086,600,914,-314,False,9.901084,0.49999999999999994,0.8660254037844387,0.3548387096774194,31,4.4439864390818675,3
JOUCOU,11177001,2013-02-15,2013,2,42.8,2.086,600,914,-314,False,13.936942,0.8660254037844386,0.5000000000000001,3.0,28,5.082672856692297,3
JOUCOU,11177001,2013-03-15,2013,3,42.8,2.086,600,914,-314,False,3.6510837,1.0,6.123233995736766e-17,0.22580645161290322,31,0.4653178498160613,3
JOUCOU,11177001,2013-04-15,2013,4,42.8,2.086,600,914,-314,False,1.2109375,0.8660254037844387,-0.4999999999999998,0.0,30,0.13938421501483933,3
JOUCOU,11177001,2013-05-15,2013,5,42.8,2.086,600,914,-314,False,0.22366431,0.49999999999999994,-0.8660254037844387,0.0,31,0.06013640484156836,3
JOUCOU,11177001,2013-06-15,2013,6,42.8,2.086,600,914,-314,False,0.013020833,1.2246467991473532e-16,-1.0,0.0,30,0.0,3
JOUCOU,11177001,2013-07-15,2013,7,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,27,0.0,3
JOUCOU,11177001,2013-08-15,2013,8,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,3
JOUCOU,11177001,2013-09-15,2013,9,42.8,2.086,600,914,-314,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,3
JOUCOU,11177001,2013-10-15,2013,10,42.8,2.086,600,914,-314,False,0.015751008,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,3
JOUCOU,11177001,2013-11-15,2013,11,42.8,2.086,600,914,-314,False,8.792317,-0.5000000000000004,0.8660254037844384,0.5,30,4.451095036562916,3
JOUCOU,11177001,2013-12-15,2013,12,42.8,2.086,600,914,-314,False,6.539819,-2.4492935982947064e-16,1.0,0.0,31,4.384025340955626,3
JOUCOU,11177001,2014-01-15,2014,1,42.8,2.086,600,914,-314,False,1.4774445,0.49999999999999994,0.8660254037844387,0.0,31,0.1737017708055727,3
JOUCOU,11177001,2014-02-15,2014,2,42.8,2.086,600,914,-314,False,3.236607,0.8660254037844386,0.5000000000000001,0.0,28,0.22489755468301667,3
JOUCOU,11177001,2014-03-15,2014,3,42.8,2.086,600,914,-314,False,1.5561996,1.0,6.123233995736766e-17,0.0,31,0.21864465100385386,3
JOUCOU,11177001,2014-04-15,2014,4,42.8,2.086,600,914,-314,False,0.12044271,0.8660254037844387,-0.4999999999999998,0.0,30,0.0012977779543408019,3
JOUCOU,11177001,2014-05-15,2014,5,42.8,2.086,600,914,-314,False,0.05670363,0.49999999999999994,-0.8660254037844387,0.0,31,0.0005683563748079876,3
JOUCOU,11177001,2014-06-15,2014,6,42.8,2.086,600,914,-314,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,3
JOUCOU,11177001,2014-07-15,2014,7,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,3
JOUCOU,11177001,2014-08-15,2014,8,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,3
JOUCOU,11177001,2014-09-15,2014,9,42.8,2.086,600,914,-314,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,3
JOUCOU,11177001,2014-10-15,2014,10,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,3
JOUCOU,11177001,2014-11-15,2014,11,42.8,2.086,600,914,-314,False,0.1529948,-0.5000000000000004,0.8660254037844384,0.0,30,0.003558312145770433,3
JOUCOU,11177001,2014-12-15,2014,12,42.8,2.086,600,914,-314,False,3.6794355,-2.4492935982947064e-16,1.0,0.0,31,0.7471868797786628,3
JOUCOU,11177001,2015-01-15,2015,1,42.8,2.086,600,914,-314,False,3.8904989,0.49999999999999994,0.8660254037844387,0.0,31,0.4806623982337039,3
JOUCOU,11177001,2015-02-15,2015,2,42.8,2.086,600,914,-314,False,14.679827,0.8660254037844386,0.5000000000000001,0.7857142857142857,28,5.121946674334436,3
JOUCOU,11177001,2015-03-15,2015,3,42.8,2.086,600,914,-314,False,1.4931955,1.0,6.123233995736766e-17,0.0,31,0.19114482409342085,3
JOUCOU,11177001,2015-04-15,2015,4,42.8,2.086,600,914,-314,False,0.032552082,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,3
JOUCOU,11177001,2015-05-15,2015,5,42.8,2.086,600,914,-314,False,0.025201613,0.49999999999999994,-0.8660254037844387,0.0,31,0.00016129032258064516,3
JOUCOU,11177001,2015-06-15,2015,6,42.8,2.086,600,914,-314,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,3
JOUCOU,11177001,2015-07-15,2015,7,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,3
JOUCOU,11177001,2015-08-15,2015,8,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,3
JOUCOU,11177001,2015-09-15,2015,9,42.8,2.086,600,914,-314,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,3
JOUCOU,11177001,2015-10-15,2015,10,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,3
JOUCOU,11177001,2015-11-15,2015,11,42.8,2.086,600,914,-314,False,0.8561198,-0.5000000000000004,0.8660254037844384,0.0,30,0.06813739190482992,3
JOUCOU,11177001,2015-12-15,2015,12,42.8,2.086,600,914,-314,False,0.16381048,-2.4492935982947064e-16,1.0,0.0,31,0.010820696938397156,3
JOUCOU,11177001,2016-01-15,2016,1,42.8,2.086,600,914,-314,False,1.392389,0.49999999999999994,0.8660254037844387,0.0,31,0.14221857464823762,3
JOUCOU,11177001,2016-02-15,2016,2,42.8,2.086,600,914,-314,False,2.1922145,0.8660254037844386,0.5000000000000001,0.0,29,0.19777771548878595,3
JOUCOU,11177001,2016-03-15,2016,3,42.8,2.086,600,914,-314,False,2.904486,1.0,6.123233995736766e-17,0.0,31,0.2466307152502767,3
JOUCOU,11177001,2016-04-15,2016,4,42.8,2.086,600,914,-314,False,0.43294272,0.8660254037844387,-0.4999999999999998,0.0,30,0.0706431593804419,3
JOUCOU,11177001,2016-05-15,2016,5,42.8,2.086,600,914,-314,False,0.05355343,0.49999999999999994,-0.8660254037844387,0.0,31,0.0005683563748079876,3
JOUCOU,11177001,2016-06-15,2016,6,42.8,2.086,600,914,-314,False,0.0032552083,1.2246467991473532e-16,-1.0,0.0,30,0.0,3
JOUCOU,11177001,2016-07-15,2016,7,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,3
JOUCOU,11177001,2016-08-15,2016,8,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,3
JOUCOU,11177001,2016-09-15,2016,9,42.8,2.086,600,914,-314,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,3
JOUCOU,11177001,2016-10-15,2016,10,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,3
JOUCOU,11177001,2016-11-15,2016,11,42.8,2.086,600,914,-314,False,0.21158855,-0.5000000000000004,0.8660254037844384,0.0,30,0.014096415313437196,3
JOUCOU,11177001,2016-12-15,2016,12,42.8,2.086,600,914,-314,False,0.2016129,-2.4492935982947064e-16,1.0,0.0,31,0.015441733760615847,3
JOUCOU,11177001,2017-02-15,2017,2,42.8,2.086,600,914,-314,False,3.3482144,0.8660254037844386,0.5000000000000001,0.0,28,0.3205290580432761,3
JOUCOU,11177001,2017-03-15,2017,3,42.8,2.086,600,914,-314,False,1.3482863,1.0,6.123233995736766e-17,0.0,31,0.16463770698839622,3
JOUCOU,11177001,2017-04-15,2017,4,42.8,2.086,600,914,-314,False,0.33203125,0.8660254037844387,-0.4999999999999998,0.0,30,0.04853109579589297,3
JOUCOU,11177001,2017-05-15,2017,5,42.8,2.086,600,914,-314,False,0.11340726,0.49999999999999994,-0.8660254037844387,0.0,31,0.0005576036866359448,3
JOUCOU,11177001,2017-06-15,2017,6,42.8,2.086,600,914,-314,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,3
JOUCOU,11177001,2017-07-15,2017,7,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,3
JOUCOU,11177001,2017-08-15,2017,8,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,3
JOUCOU,11177001,2017-09-15,2017,9,42.8,2.086,600,914,-314,False,0.016276041,-1.0,-1.8369701987210297e-16,0.0,30,0.0,3
JOUCOU,11177001,2017-10-15,2017,10,42.8,2.086,600,914,-314,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,3
JOUCOU,11177001,2017-11-15,2017,11,42.8,2.086,600,914,-314,False,0.80403644,-0.5000000000000004,0.8660254037844384,0.0,30,0.07419269924220066,3
JOUCOU,11177001,2017-12-15,2017,12,42.8,2.086,600,914,-314,False,4.174017,-2.4492935982947064e-16,1.0,0.0,31,2.9169177272189284,3
PALAIRAC,11271001,2012-08-15,2012,8,42.97,2.662,364,503,-139,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,1
PALAIRAC,11271001,2012-09-15,2012,9,42.97,2.662,364,503,-139,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,1
PALAIRAC,11271001,2012-10-15,2012,10,42.97,2.662,364,503,-139,False,-7.345365e-22,-0.8660254037844386,0.5000000000000001,0.0,31,0.0,1
PALAIRAC,11271001,2012-11-15,2012,11,42.97,2.662,364,503,-139,False,-7.345365e-22,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,1
PALAIRAC,11271001,2012-12-15,2012,12,42.97,2.662,364,503,-139,False,-7.345365e-22,-2.4492935982947064e-16,1.0,0.0,31,0.0,1
PALAIRAC,11271001,2013-01-15,2013,1,42.97,2.662,364,503,-139,False,0.89465725,0.49999999999999994,0.8660254037844387,0.06451612903225806,31,0.13866470465048256,1
PALAIRAC,11271001,2013-02-15,2013,2,42.97,2.662,364,503,-139,False,0.27901787,0.8660254037844386,0.5000000000000001,0.2857142857142857,28,0.021197784810489395,1
PALAIRAC,11271001,2013-03-15,2013,3,42.97,2.662,364,503,-139,False,0.05985383,1.0,6.123233995736766e-17,0.06451612903225806,31,0.0007523041474654378,1
PALAIRAC,11271001,2013-05-15,2013,5,42.97,2.662,364,503,-139,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,1
PALAIRAC,11271001,2013-06-15,2013,6,42.97,2.662,364,503,-139,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,1
PALAIRAC,11271001,2013-07-15,2013,7,42.97,2.662,364,503,-139,False,-7.345365e-22,-0.4999999999999997,-0.8660254037844388,0.0,31,0.0,1
PALAIRAC,11271001,2013-08-15,2013,8,42.97,2.662,364,503,-139,False,-7.345365e-22,-0.8660254037844384,-0.5000000000000004,0.0,31,0.0,1
PALAIRAC,11271001,2013-09-15,2013,9,42.97,2.662,364,503,-139,False,-7.345365e-22,-1.0,-1.8369701987210297e-16,0.0,30,0.0,1
PALAIRAC,11271001,2013-11-15,2013,11,42.97,2.662,364,503,-139,False,0.026041666,-0.5000000000000004,0.8660254037844384,0.0,30,0.0,1
PALAIRAC,11271001,2013-12-15,2013,12,42.97,2.662,364,503,-139,False,-7.345365e-22,-2.4492935982947064e-16,1.0,0.0,31,0.0,1
PALAIRAC,11271001,2014-01-15,2014,1,42.97,2.662,364,503,-139,False,-7.345365e-22,0.49999999999999994,0.8660254037844387,0.0,31,0.0,1
PALAIRAC,11271001,2014-02-15,2014,2,42.97,2.662,364,503,-139,False,-7.345365e-22,0.8660254037844386,0.5000000000000001,0.0,28,0.0,1
PALAIRAC,11271001,2014-03-15,2014,3,42.97,2.662,364,503,-139,False,-7.345365e-22,1.0,6.123233995736766e-17,0.0,31,0.0007523041474654378,1
PALAIRAC,11271001,2014-04-15,2014,4,42.97,2.662,364,503,-139,False,-7.345365e-22,0.8660254037844387,-0.4999999999999998,0.0,30,0.0,1
PALAIRAC,11271001,2014-05-15,2014,5,42.97,2.662,364,503,-139,False,-7.345365e-22,0.49999999999999994,-0.8660254037844387,0.0,31,0.0,1
PALAIRAC,11271001,2014-06-15,2014,6,42.97,2.662,364,503,-139,False,-7.345365e-22,1.2246467991473532e-16,-1.0,0.0,30,0.0,1
